1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
48,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
49,25,16,11,8,8,6,5,4,3,4,2,2,2,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
